0.076;0.077;0.084;0.087;0.081;0.089;0.073;0.075
4.57;4.6;4.27;4.25;4.26;4.11;4.34;4.42
3.45;3.48;3.38;2.52;3.57;5.08;3.72;4.86
2;4.54;2.15;1.8;1.11;2.66;0.59;3.23
1.41;2.57;1.87;1.79;1.41;0.89;0.96;1.21
1.22;0.7;1.33;1.3;1.61;4.52;1.32;1.22
94.6;94.6;94.3;93.9;92.4;90;93.3;93.1
0.00839;0.0088;0.00498;0.00441;0.0086;0.00606;0.00991;0.00973
5.56;5.02;5.78;5.81;5.69;5.58;5.47;6.14
0.29;0.692;0.335;0.284;0.274;0.275;0.276;0.266
0.157;0.290;0.158;0.070;0.170;0.110;0.164;0.297
